,COF ID,k_avg [W/(mK)],k_x [W/(mK)],k_y [W/(mK)],Density [g/cm³],Largest included sphere diameter [A],Void fraction [-],Surface area [m^2/g],Dangling Mass Ratio [-]
1255,linker91_N_linker8_CH_tts-a_relaxed,0.4704529074226043,0.4653289937942908,0.4755768210509178,0.89304124,25.71976,0.864847,5936.12,
1256,linker92_C_linker84_C_hna_relaxed,1.301739417346444,1.3110036008546984,1.2924752338381895,0.90649326,11.54442,0.849205,6747.53,0.129658177
1257,linker92_C_linker27_C_fss_relaxed,0.7101444486899599,0.745022154857163,0.6752667425227566,0.73645309,20.26234,0.851002,6079.28,0.294976935
1258,linker92_C_linker60_C_hca_relaxed,0.58601945385179,0.5878130428299806,0.5842258648735995,0.48006775,24.76876,0.78465,4589.01,
1259,linker92_C_linker45_C_hna_relaxed,0.8732000916326261,0.8907805486790632,0.855619634586189,0.71724411,12.93513,0.754136,3987.13,0.317740509
1260,linker98_N_linker76_CH_sql_relaxed,0.7121160622617118,0.7204519069204053,0.7037802176030183,0.47192048,23.18899,0.902732,7822.94,0.148987625
1261,linker101_C_linker35_C_kgm_relaxed,0.7905423405622244,0.8034175696838727,0.7776671114405761,0.63106145,23.73456,0.860566,5979.37,
1262,linker92_C_linker2_C_hnc_relaxed,1.3121799829880056,1.369687242209729,1.2546727237662825,0.85375916,12.45312,0.831891,7109.88,0.154876345
1263,linker95_CO_linker41_NH_hcb_relaxed,0.45946674767945905,0.4561516938707901,0.4627818014881281,0.35451474,39.9623,0.941167,8415.79,0.203648612
1264,linker95_NH_linker19_CH2_hcb_relaxed,0.34260706165932453,0.3209334222035548,0.3642807011150942,0.25337236,48.52597,0.947564,10072.3,0.062662402
1265,linker98_CH2_linker47_NH_sql_relaxed,0.5256433436679323,0.5139952793669275,0.5372914079689372,0.58132809,20.39737,0.85472,6068.83,0.275274822
1266,linker91_C_linker9_C_htb-a_relaxed,0.5681525811244261,0.5540994056559434,0.582205756592909,0.58144301,26.94857,0.772202,4773.15,0.205431915
1267,linker91_C_linker25_C_hne_relaxed,0.7264956902028316,0.7742639324885648,0.6787274479170983,0.7840942,18.64608,0.855123,6369.81,0.333274422
1268,linker96_C_linker67_C_hcb_relaxed,0.9809600913505148,0.999063314062092,0.9628568686389374,0.59672297,25.47666,0.906675,7130.06,0.165757014
1269,linker105_C_linker7_C_kgm_relaxed,0.7017690746831804,0.683479853781945,0.7200582955844158,0.64667062,16.50418,0.712513,3947.61,0.26177391
1270,linker95_CH2_linker2_NH_hcb_relaxed,0.3240704155079,0.3295980034683043,0.3185428275474957,0.30424829,40.05317,0.937917,9800.72,0.09935651
1271,linker96_CH_linker11_N_hcb_relaxed,0.5450361382525781,0.5203635025133166,0.5697087739918397,0.4595546,32.8808,0.918519,7289.83,
1272,linker91_CO_linker31_NH_hcb_relaxed,0.5279177014158545,0.547724377665881,0.508111025165828,0.53445562,24.23075,0.891853,7433.85,0.19373412
1273,linker96_NH_linker52_CH2_hcb_relaxed,0.34066535391842384,0.3308092207925859,0.3505214870442618,0.50360007,31.04834,0.904326,7337.64,0.114560641
1274,linker91_C_linker37_C_hnb_relaxed,0.5944620558123694,0.5962718939910052,0.5926522176337338,0.72118409,25.80921,0.875767,5730.45,0.319469459
1275,linker92_C_linker83_C_fxt_relaxed,1.317777154396874,1.283964568246167,1.3515897405475812,0.84636155,25.71057,0.800681,4000.14,0.305895853
1276,linker107_C_linker71_C_kgm_relaxed,0.6132945611708667,0.5824603315499702,0.644128790791763,0.71204805,16.0101,0.769846,4432.73,0.298668586
1277,linker93_C_linker81_C_hnb_relaxed,0.7053620703473189,0.7522406325337967,0.658483508160841,0.3135934,30.69354,0.914346,7827.53,0.05886652
1278,linker98_NH_linker92_CH2_bey_relaxed,0.6498096450899717,0.6266835028919282,0.6729357872880154,0.65878247,16.83369,0.840234,7121.17,0.193391203
1279,linker94_C_linker5_C_hnb_relaxed,0.47366696334189007,0.4627027962469737,0.4846311304368065,0.35424996,33.26084,0.906662,7937.63,0.13750354
1280,linker98_CH_linker12_N_kgm_relaxed,0.5150055317233824,0.5250970218266584,0.5049140416201063,0.49531231,37.26513,0.892213,6542.7,0.265348619
1281,linker101_C_linker29_C_kgm_relaxed,0.41488498150632436,0.4088808366111118,0.420889126401537,0.65155682,22.36161,0.788571,4674.01,0.403303664
1282,linker95_N_linker9_CH_hcb_relaxed,0.43394723265625523,0.463362929736134,0.4045315355763764,0.32279313,40.34549,0.938888,9411.77,0.108155612
1283,linker95_CH_linker18_N_hcb_relaxed,0.3422636848761602,0.3286105749873267,0.3559167947649937,0.3345393,45.12038,0.943739,8360.73,0.240286692
1284,linker92_C_linker81_C_ply_relaxed,2.2921624656776345,2.4286889878381146,2.155635943517155,0.89902622,17.30492,0.873133,6990.5,
1285,linker91_C_linker61_C_hne_relaxed,1.6437627017002185,1.6472877242730175,1.6402376791274194,1.1036072,13.12014,0.85204,6186.07,0.117770286
1286,linker94_C_linker51_C_hnb_relaxed,0.5050731066413786,0.5133372281184909,0.4968089851642663,0.43239394,35.24081,0.891313,5995.97,0.312732456
1287,linker108_CO_linker50_NH_sql_relaxed,1.1682522685667038,1.1545932755040131,1.1819112616293943,1.0619746,10.29899,0.775831,4635.66,0.34067979
1288,linker97_C_linker25_C_kgm_relaxed,0.6455526965540017,0.5992808603692394,0.6918245327387641,0.35832931,47.34713,0.915812,7405.55,0.239043882
1289,linker97_N_linker15_CH_kgm_relaxed,0.5110705476999899,0.5145283750821202,0.5076127203178598,0.31573586,53.39012,0.934139,8401.51,0.13892805
1290,linker108_C_linker37_C_kgm_relaxed,1.0761267884274184,1.0733005081755227,1.078953068679314,0.82578345,16.38822,0.812782,4978.0,0.289257746
1291,linker98_CH_linker16_N_kgm_relaxed,0.49259965260943955,0.5122739196136221,0.472925385605257,0.37879148,40.99298,0.90993,7882.48,0.09824643
1292,linker98_C_linker7_C_htb_relaxed,0.748114043694083,0.7508723473419552,0.7453557400462109,0.55863172,27.8576,0.86198,6474.9,0.889649143
1293,linker94_C_linker52_C_hnb_relaxed,0.6299173598039229,0.6304351633774412,0.6293995562304047,0.45317448,34.40323,0.902739,6202.56,0.26684165
1294,linker91_C_linker38_C_hna_relaxed,1.2018726081656892,1.1490583071847729,1.2546869091466055,0.85286142,20.4986,0.892474,6543.07,0.145087481
1295,linker93_NH_linker8_CO_hca_relaxed,0.2011974802790648,0.1996262510270187,0.2027687095311109,0.27387401,55.69754,0.925728,6474.39,0.32901111
1296,linker98_N_linker9_CH_sql_relaxed,0.6550168853015931,0.6510163789193062,0.65901739168388,0.50533264,22.11994,0.881943,7419.19,0.101832757
1297,linker98_C_linker74_C_sql_relaxed,1.0525000145600434,1.043815711722616,1.0611843173974709,0.65851601,16.45254,0.845321,6109.84,0.25317456
1298,linker92_C_linker87_C_hna_relaxed,2.1416827907143086,2.2227582144243856,2.0606073670042315,0.77032446,14.0378,0.826487,7597.07,0.238351908
1299,linker100_C_linker88_C_kgm_relaxed,0.856529636020776,0.8422553857735765,0.8708038862679756,0.74650522,16.9875,0.793939,4864.18,0.276391295
1300,linker92_C_linker27_C_hne_relaxed,0.6185651509332958,0.6044459352065052,0.6326843666600863,0.69835738,20.03491,0.851515,5995.15,
1301,linker91_C_linker33_C_fss_relaxed,1.0961061867278232,1.1267793964670694,1.065432976988577,0.7643659,21.75291,0.836423,5095.45,
1302,linker92_C_linker84_C_hcb_relaxed,1.776093041756679,1.7672947257097085,1.7848913578036492,0.90812813,12.7668,0.810033,6094.55,0.133057164
1303,linker107_N_linker2_CH_kgm_relaxed,0.6534695773905503,0.6545084449886059,0.6524307097924948,0.79504523,23.0825,0.8725,6994.31,
1304,linker105_C_linker65_C_kgm_relaxed,0.823634328891367,0.8183055708823835,0.8289630869003506,0.74036594,17.26641,0.729964,3415.73,0.324199413
1305,linker92_C_linker81_C_kgd-a_relaxed,1.8126384205438637,1.825383793787665,1.7998930473000625,0.80173552,13.1294,0.882027,6914.68,0.031467058
1306,linker98_C_linker85_C_sql_relaxed,1.0263049018696058,1.0080460106456508,1.0445637930935605,0.62405824,17.06531,0.8506,6197.01,0.247257745
1307,linker97_C_linker32_C_kgm_relaxed,0.6232070904693496,0.6272387206311478,0.6191754603075514,0.35015749,47.72798,0.922117,7829.91,0.163028911
1308,linker91_C_linker84_C_hca_relaxed,0.8207146697659788,0.8488925707520579,0.7925367687798998,0.74382189,21.79891,0.900394,6524.19,0.117354005
1309,linker105_C_linker30_C_kgm_relaxed,0.8063955076095446,0.7937201444475879,0.8190708707715014,0.554845,23.86627,0.870406,7070.73,0.102221715
1310,linker96_C_linker40_C_hca_relaxed,0.5237586158512675,0.5008140520553853,0.5467031796471498,0.31681904,66.41667,0.951304,6974.18,0.106918391
1311,linker98_NH_linker16_CH2_sql_relaxed,0.494832280405017,0.474878291418557,0.514786269391477,0.415812,23.9313,0.889393,7944.06,0.192955449
1312,linker99_C_linker38_C_kgm_relaxed,0.7688800114833844,0.7959133747701496,0.7418466481966192,0.67396729,23.73386,0.855816,5290.77,
1313,linker99_C_linker58_C_kgm_relaxed,0.9825106357331872,1.019523238214728,0.9454980332516464,0.66975429,17.64725,0.861054,6604.83,0.032905905
1314,linker96_CO_linker47_NH_hcb_relaxed,0.7066277750471353,0.6992632034384814,0.7139923466557893,0.54034517,30.95337,0.912665,6427.38,0.316357722
1315,linker92_C_linker69_C_hna_relaxed,0.8012237805926719,0.8217193606119806,0.7807282005733631,0.70727463,12.65744,0.761393,5160.18,0.265356838
1316,linker96_C_linker29_C_hnb_relaxed,0.3204305223413979,0.3287998919557907,0.3120611527270052,0.36461683,40.84516,0.918537,7131.02,0.285762259
1317,linker91_C_linker65_C_cem-a_relaxed,1.6914573532142945,1.728484516904719,1.6544301895238698,1.3299728,11.93403,0.819321,5100.09,0.288540884
1318,linker107_C_linker74_C_kgm_relaxed,0.5982377002148902,0.6009676060855991,0.5955077943441813,0.75460692,16.07716,0.732865,3909.96,
1319,linker91_C_linker34_C_tts-a_relaxed,0.9454980939260936,0.977386886539068,0.9136093013131192,0.90483948,23.28664,0.85838,6611.84,0.31970662
1320,linker95_C_linker65_C_hcb_relaxed,0.6437160523226213,0.6303909929622856,0.657041111682957,0.4286291,31.63883,0.923469,8505.43,0.172969411
1321,linker98_N_linker20_CH_sql_relaxed,0.5709511988917951,0.5792828132471938,0.5626195845363965,0.41100442,24.03069,0.89642,7911.61,0.183970708
1322,linker98_C_linker33_C_kgm_relaxed,0.7831334546111751,0.8193880281123307,0.7468788811100195,0.47249841,35.40645,0.894338,6314.78,0.211829805
1323,linker107_C_linker70_C_kgm_relaxed,0.6191807282750308,0.6053834505652924,0.6329780059847692,0.71725743,14.60929,0.71241,4171.94,0.350990882
1324,linker96_C_linker84_C_kgd-a_relaxed,0.8448203492280861,0.844931221095326,0.8447094773608462,0.50223191,25.73433,0.920779,8010.54,0.084403725
1325,linker107_N_linker62_CH_sql_relaxed,1.1685678192837292,1.1694946443027867,1.167640994264672,1.0052547,10.70237,0.857523,6997.79,0.190425536
1326,linker105_N_linker13_CH_sql_relaxed,1.0306170122503375,1.056544593111411,1.004689431389264,0.97418648,10.02634,0.803291,6838.55,0.283005711
1327,linker92_CH_linker25_N_fxt_relaxed,0.39477432872462537,0.3881349323405237,0.4014137251087271,0.48068091,53.37522,0.913773,7275.99,0.337831976
1328,linker96_N_linker2_CH_hcb_relaxed,0.6249257446141683,0.6163684164821677,0.6334830727461688,0.42038041,31.69924,0.936045,8907.94,0.085937879
1329,linker92_CO_linker31_NH_hcb_relaxed,0.6469668574391013,0.661059942821882,0.6328737720563207,0.5298092,25.82829,0.897705,7078.34,0.220308102
1330,linker107_C_linker63_C_kgm_relaxed,0.5970835697203467,0.560290062106981,0.6338770773337123,0.69921323,16.27558,0.78512,5093.6,0.252672738
1331,linker96_N_linker8_CH_hca_relaxed,0.2868739621988994,0.2841593790237568,0.2895885453740419,0.35843108,65.8619,0.944437,7149.13,0.245315475
1332,linker99_N_linker60_CH_sql_relaxed,0.8816648446747053,0.8705996578178519,0.8927300315315588,0.93343452,11.11338,0.850375,7624.2,0.149232796
1333,linker99_CO_linker87_NH_sql_relaxed,1.4817276283726173,1.5008605887735909,1.4625946679716435,0.87726824,11.68318,0.865222,7470.37,0.179981991
1334,linker92_NH_linker53_CH2_fxt_relaxed,0.3791133496656037,0.3843410979796873,0.3738856013515201,0.64688476,36.0914,0.802748,5231.8,0.471332417
1335,linker99_CH2_linker45_NH_sql_relaxed,0.5754106335391285,0.5751853784959235,0.5756358885823335,0.94798185,11.90597,0.794367,6077.05,0.233582088
1336,linker97_N_linker39_CH_sql_relaxed,0.5997751910324471,0.626775877335516,0.5727745047293784,0.39761364,35.70048,0.931272,8057.19,0.108792127
1337,linker97_N_linker70_CH_kgm_relaxed,0.4771816553781033,0.4819343932584534,0.4724289174977532,0.39706613,49.10766,0.91954,7589.25,0.203243498
1338,linker94_C_linker58_C_hnb_relaxed,1.0078089235851975,1.0007425934609582,1.0148752537094368,0.3959858,35.6871,0.93211,8521.75,0.043149146
1339,linker91_C_linker2_C_hcb_relaxed,2.604018448937097,2.367024236560154,2.8410126613140405,1.0976798,12.69894,0.823908,5940.04,0.138975807
1340,linker91_C_linker76_C_fxt_relaxed,1.823241578373874,1.769464129818527,1.8770190269292208,0.82461811,26.37635,0.88582,6900.74,0.071041597
1341,linker91_C_linker70_C_fxt_relaxed,0.744067949034888,0.7251558220967147,0.7629800759730615,0.84764916,24.18748,0.745812,3836.6,0.316675591
1342,linker96_C_linker36_C_hca_relaxed,0.4391551256174432,0.432743698261151,0.4455665529737354,0.29198246,66.06945,0.944843,7328.92,0.082753819
1343,linker92_C_linker58_C_tts-a_relaxed,2.6154517856306487,2.5864680797660844,2.6444354914952126,0.914555,17.15026,0.846678,7406.81,0.031340054
1344,linker92_C_linker16_C_fss_relaxed,0.7167576300592515,0.727333594484706,0.7061816656337971,0.52700022,19.14111,0.863714,7955.53,0.170689846
1345,linker92_C_linker65_C_kgd-a_relaxed,1.0255003387868995,1.0276665683908524,1.0233341091829464,0.76368368,12.61166,0.733612,3629.52,0.303400429
1346,linker96_N_linker31_CH_hnb_relaxed,0.33183112713325286,0.3258570368563447,0.337805217410161,0.31661119,51.98696,0.944711,8484.82,0.100297383
1347,linker95_C_linker36_C_hcb_relaxed,0.5515593446151874,0.5559785700006477,0.547140119229727,0.34063062,40.15245,0.936048,8403.86,0.094488971
1348,linker108_CO_linker61_NH_kgm_relaxed,1.1383386511292097,1.1315749469082712,1.145102355350148,0.93689941,19.28264,0.862355,6101.23,0.194317361
1349,linker103_C_linker76_C_sql_relaxed,1.7816572521292442,1.9380799508002933,1.625234553458195,0.46645637,9.68276,0.790601,4902.88,0.342056565
1350,linker111_CO_linker20_NH_sql_relaxed,0.40478848732134987,0.4254316348110948,0.384145339831605,0.53830349,14.14893,0.742251,4917.46,0.180783698
1351,linker92_C_linker83_C_hca_relaxed,0.4466372918271697,0.4394194758349459,0.4538551078193935,0.48155128,23.20724,0.843871,5193.77,0.283585223
1352,linker103_C_linker25_C_sql_relaxed,0.7479642979032202,0.7277628150508882,0.7681657807555521,0.44044425,10.93683,0.774039,5290.53,0.408139352
1353,linker94_C_linker8_C_hca_relaxed,0.41051756910443393,0.4190564692269031,0.4019786689819648,0.34305602,49.90368,0.921147,6575.92,0.28262947
1354,linker95_CH_linker2_N_hcb_relaxed,0.5193480658153616,0.4860964921276194,0.5525996395031039,0.32638378,40.02617,0.946898,9826.76,
1355,linker96_CH_linker1_N_hca_relaxed,0.3245184797959205,0.3397439916252502,0.3092929679665909,0.29413135,69.21441,0.953498,8636.22,0.083363624
1356,linker92_CO_linker30_NH_hcb_relaxed,1.0292995316830167,1.0447380127455896,1.013861050620444,0.51508742,26.38766,0.919643,8294.57,0.144955595
1357,linker95_CO_linker5_NH_hcb_relaxed,0.39716290730675596,0.3728980148973588,0.4214277997161531,0.33064894,40.06616,0.932268,8642.35,0.180440641
1358,linker98_CH2_linker66_NH_sql_relaxed,0.4073290777174612,0.4121971345840416,0.4024610208508807,0.56063325,21.42117,0.867799,7245.65,0.193857599
1359,linker104_C_linker39_C_kgm_relaxed,0.7187976649181864,0.7338686670163629,0.7037266628200098,0.6333572,23.85521,0.861584,5896.31,0.135954438
1360,linker91_CH_linker5_N_fxt_relaxed,0.4112253904767401,0.4041130704802377,0.4183377104732425,0.55611705,42.10205,0.887788,7682.73,0.162205099
1361,linker111_CO_linker37_NH_sql_relaxed,0.24804316346806643,0.2625969992638887,0.2334893276722442,0.48467191,13.02983,0.75355,4223.3,0.278212527
1362,linker92_C_linker78_C_hnb_relaxed,0.5932370813820201,0.579970809659721,0.6065033531043192,0.58441319,15.96355,0.784858,5034.96,0.259620005
1363,linker105_C_linker87_C_kgm_relaxed,0.8830713242058504,0.8554795273609973,0.9106631210507036,0.66327249,17.64265,0.836738,6062.84,0.137899478
1364,linker98_C_linker38_C_htb_relaxed,0.7610945516578476,0.7591483663953515,0.7630407369203435,0.53876126,35.84704,0.895263,6244.5,0.214579539
1365,linker92_C_linker81_C_hnd_relaxed,2.276762926789668,2.3773888687130187,2.176136984866317,0.88865465,14.59082,0.874989,6956.48,0.031467058
1366,linker94_CH_linker47_N_hcb_relaxed,0.5325714588072192,0.5330374458603327,0.5321054717541056,0.51061027,32.13989,0.913609,6823.63,0.272090807
1367,linker92_NH_linker10_CH2_hcb_relaxed,0.3857208008427083,0.3778793284435324,0.3935622732418843,0.71351747,17.45235,0.828776,6001.86,0.372270599
1368,linker95_C_linker40_C_hnb_relaxed,0.4429410544311789,0.4592368976299742,0.4266452112323836,0.29926828,54.87303,0.949623,7949.91,0.13438254
1369,linker106_C_linker32_C_kgm_relaxed,0.7367844517163875,0.742851843541711,0.7307170598910642,0.66585706,21.303,0.819942,5919.93,0.238944843
1370,linker98_N_linker95_CH_pnd_relaxed,0.607327129830775,0.6116631078481889,0.6029911518133612,0.5364105,20.57528,0.895765,7880.03,0.14250238
1371,linker92_N_linker13_CH_htb-a_relaxed,0.45259071840723325,0.4380077326224916,0.4671737041919749,0.6234464,43.12934,0.850044,6573.86,0.271549353
1372,linker91_CH_linker15_N_kgd-a_relaxed,0.5049387969478746,0.527855170136835,0.4820224237589141,0.45739181,26.60926,0.91962,8384.25,0.091822509
1373,linker99_N_linker84_CH_krr_relaxed,0.7562560556605584,0.7394556936817341,0.7730564176393828,0.82008028,21.45783,0.881497,7554.21,0.099315577
1374,linker92_C_linker29_C_kgd-a_relaxed,0.3962456148112402,0.3919263416821829,0.4005648879402976,0.54050122,17.7026,0.818148,5283.0,0.398660533
1375,linker108_CO_linker45_NH_sql_relaxed,1.2466888657850648,1.2438304003759548,1.2495473311941747,1.1128739,12.06632,0.832046,4992.43,0.297645389
1376,linker97_N_linker48_CH_kgm_relaxed,0.5329949562671055,0.5265139518784009,0.5394759606558099,0.39402597,48.73741,0.919459,7214.58,0.234006911
1377,linker91_C_linker68_C_tth-a_relaxed,0.5475742752387078,0.5490895539268035,0.5460589965506121,0.83663091,23.83632,0.838132,4916.66,0.267574702
1378,linker97_CH_linker66_N_sql_relaxed,0.5159301248051888,0.5201673398397404,0.5116929097706374,0.42898951,30.27774,0.91252,7845.42,0.152871424
1379,linker92_C_linker33_C_kgd-a_relaxed,0.5991108016136941,0.6104871422550339,0.5877344609723545,0.45613097,20.08804,0.840582,5337.66,0.156725258
1380,linker109_CO_linker19_NH_sql_relaxed,0.59815238093906,0.5897982918655642,0.6065064700125558,0.46227974,16.22852,0.789122,5622.2,0.126478285
1381,linker108_CH_linker19_N_kgm_relaxed,1.0297166856294424,1.054788306991003,1.004645064267882,0.64572901,25.96998,0.900541,8060.6,0.042790227
1382,linker91_C_linker68_C_hnc_relaxed,1.2844174882768742,1.1888531113614569,1.3799818651922915,1.2199106,12.68109,0.831984,5023.9,0.257861698
1383,linker98_C_linker16_C_htb_relaxed,0.7110442618706563,0.7209065356849,0.7011819880564125,0.45725559,35.76418,0.882643,7517.96,0.212546907
1384,linker100_C_linker6_C_kgm_relaxed,0.5461743904216891,0.5409806756128861,0.5513681052304921,0.78842092,16.40723,0.712763,3065.56,
1385,linker92_C_linker28_C_hnb_relaxed,0.5382169954646696,0.5347826970500833,0.5416512938792559,0.41637588,26.24054,0.877236,6449.05,0.222897487
1386,linker104_C_linker19_C_kgm_relaxed,0.8106615624229621,0.8201606069220309,0.8011625179238933,0.51707566,23.2234,0.848939,6955.5,0.166172999
1387,linker92_C_linker34_C_hnb_relaxed,0.5542553675619359,0.5664022166105668,0.5421085185133051,0.64705181,22.8144,0.867663,5978.96,0.328766467
1388,linker91_C_linker59_C_kgd-a_relaxed,1.2582096577074036,1.293647010983344,1.222772304431463,0.97936006,11.29972,0.847125,6419.81,0.111303829
1389,linker106_C_linker89_C_kgm_relaxed,0.6164742419685987,0.6278014523379634,0.6051470315992339,0.56010499,22.30668,0.822616,5729.55,0.180485659
